r_hour,Aggregate,Hot Water - Controlled$2102,Kitchen$2104,"Laundry, Fridge & Freezer$2105",Oven & Hob$2103
2014-06-03 00:00:00+00:00,2.9027073333333333,2.832775333333333,0.0,0.069932,0.0
2014-06-03 01:00:00+00:00,0.2022879999999999,0.0,0.0050541666666666,0.1226188333333333,0.074615
2014-06-03 02:00:00+00:00,1.771666833333333,0.8091849999999999,0.0394119999999999,0.1212864999999999,0.8017833333333333
2014-06-03 03:00:00+00:00,0.6520275,0.0,0.0,0.1222288333333333,0.5297986666666666
2014-06-03 04:00:00+00:00,0.6733889999999998,0.0,0.0,0.1015789999999999,0.5718099999999999
2014-06-03 05:00:00+00:00,1.0016821666666667,0.0,0.0,0.135545,0.8661371666666667
2014-06-03 06:00:00+00:00,0.1141039999999999,0.0,0.0005489999999999,0.113555,0.0
2014-06-03 07:00:00+00:00,0.1770738333333333,0.0,0.0,0.1770738333333333,0.0
2014-06-03 08:00:00+00:00,0.1460335,0.0,0.0,0.1460335,0.0
2014-06-03 09:00:00+00:00,0.0783925,0.0,0.0,0.0783925,0.0
2014-06-03 10:00:00+00:00,0.124457,0.0,0.0,0.124457,0.0
2014-06-03 11:00:00+00:00,0.066867,0.0,0.0,0.066867,0.0
2014-06-03 12:00:00+00:00,0.1823516666666666,0.0650531666666666,0.0,0.1172985,0.0
2014-06-03 13:00:00+00:00,3.1358224999999997,3.060311333333333,0.0,0.0755111666666666,0.0
2014-06-03 14:00:00+00:00,0.9945791666666666,0.8891215,0.0,0.1054576666666666,0.0
2014-06-03 15:00:00+00:00,0.088073,0.0,0.0,0.088073,0.0
2014-06-03 16:00:00+00:00,0.0839375,0.0,0.0,0.0839375,0.0
2014-06-03 17:00:00+00:00,0.0845526666666666,0.0,0.0,0.0845526666666666,0.0
2014-06-03 18:00:00+00:00,0.0743588333333333,0.0,0.0,0.0743588333333333,0.0
2014-06-03 19:00:00+00:00,0.2670218333333333,0.0,0.1682038333333333,0.098818,0.0
2014-06-03 20:00:00+00:00,0.131666,0.0,0.0,0.131666,0.0
2014-06-03 21:00:00+00:00,0.0943326666666666,0.0,0.0,0.0943326666666666,0.0
2014-06-03 22:00:00+00:00,1.676285,1.6056646666666667,0.0,0.0706203333333333,0.0
2014-06-03 23:00:00+00:00,3.2522651666666667,3.0502275,0.0977846666666666,0.104253,0.0
2014-06-04 00:00:00+00:00,2.164552666666667,2.0878305,0.0107386666666666,0.0659835,0.0
2014-06-04 01:00:00+00:00,1.2477829999999999,1.0884678333333333,0.0503379999999999,0.1089771666666666,0.0
2014-06-04 02:00:00+00:00,0.1118576666666666,0.0,0.0,0.1118576666666666,0.0
2014-06-04 03:00:00+00:00,0.1245646666666666,0.0,0.0,0.1245646666666666,0.0
2014-06-04 04:00:00+00:00,0.4287376666666665,0.0,0.0084838333333333,0.1473361666666666,0.2729176666666666
2014-06-04 05:00:00+00:00,0.4432918333333332,0.0,0.0518483333333333,0.1735438333333333,0.2178996666666666
2014-06-04 06:00:00+00:00,0.1446531666666666,0.0,0.0202245,0.1244286666666666,0.0
2014-06-04 07:00:00+00:00,0.1067135,0.0,0.0,0.1067135,0.0
2014-06-04 08:00:00+00:00,0.1226625,0.0,0.0,0.1226625,0.0
2014-06-04 09:00:00+00:00,0.1634138333333333,0.0,0.0,0.1634138333333333,0.0
2014-06-04 10:00:00+00:00,0.1420406666666666,0.0,0.0,0.1420406666666666,0.0
2014-06-04 11:00:00+00:00,0.0680704999999999,0.0,0.0,0.0680704999999999,0.0
2014-06-04 12:00:00+00:00,0.19843683333333328,0.0901,0.0,0.1083368333333333,0.0
2014-06-04 13:00:00+00:00,3.136134333333333,3.084335,0.0,0.0517993333333333,0.0
2014-06-04 14:00:00+00:00,3.168485333333333,3.0558481666666664,0.0,0.1126371666666666,0.0
2014-06-04 15:00:00+00:00,1.4565028333333334,1.3941505,0.0,0.0623523333333333,0.0
2014-06-04 16:00:00+00:00,0.190041,0.0,0.084946,0.105095,0.0
2014-06-04 17:00:00+00:00,0.09887633333333329,0.0,0.025442,0.0734343333333333,0.0
2014-06-04 18:00:00+00:00,0.1030281666666666,0.0,0.0,0.1030281666666666,0.0
2014-06-04 19:00:00+00:00,0.2641198333333332,0.0,0.1800121666666666,0.0841076666666666,0.0
2014-06-04 20:00:00+00:00,0.0902436666666666,0.0,0.0,0.0902436666666666,0.0
2014-06-04 21:00:00+00:00,0.3565021666666667,0.0,0.0,0.3565021666666667,0.0
2014-06-04 22:00:00+00:00,1.9829080000000001,1.6377785,0.0849623333333333,0.2601671666666666,0.0
2014-06-04 23:00:00+00:00,3.3425449999999994,3.066845333333333,0.164897,0.1108026666666666,0.0
2014-06-05 00:00:00+00:00,3.1842808333333332,3.0836051666666666,0.0,0.1006756666666666,0.0
2014-06-05 01:00:00+00:00,0.0873328333333333,0.0,0.0,0.0873328333333333,0.0
2014-06-05 02:00:00+00:00,0.6607686666666667,0.0,0.5433773333333334,0.1173913333333333,0.0
2014-06-05 03:00:00+00:00,0.7794166666666666,0.0,0.664254,0.1151626666666666,0.0
2014-06-05 04:00:00+00:00,0.1742128333333332,0.0,0.0,0.1524601666666666,0.0217526666666666
2014-06-05 05:00:00+00:00,0.6191186666666665,0.0,0.0,0.1190961666666666,0.5000224999999999
2014-06-05 06:00:00+00:00,0.21546999999999988,0.0,0.0005638333333333,0.1470596666666666,0.0678465
2014-06-05 07:00:00+00:00,0.1086061666666666,0.0,0.0,0.1086061666666666,0.0
2014-06-05 08:00:00+00:00,0.1150601666666666,0.0,0.0,0.1150601666666666,0.0
2014-06-05 09:00:00+00:00,0.1417251666666666,0.0,0.0,0.1417251666666666,0.0
2014-06-05 10:00:00+00:00,0.073576,0.0,0.0,0.073576,0.0
2014-06-05 11:00:00+00:00,0.113924,0.0,0.0,0.113924,0.0
2014-06-05 12:00:00+00:00,0.11167183333333319,0.0528714999999999,0.0,0.0588003333333333,0.0
2014-06-05 13:00:00+00:00,3.1636556666666666,3.055555,0.0,0.1081006666666666,0.0
2014-06-05 14:00:00+00:00,0.7489345,0.6820796666666666,0.0,0.0668548333333333,0.0
2014-06-05 15:00:00+00:00,0.1164491666666666,0.0,0.0,0.1164491666666666,0.0
2014-06-05 16:00:00+00:00,0.0649361666666666,0.0,0.0,0.0649361666666666,0.0
2014-06-05 17:00:00+00:00,0.1954185,0.0,0.0,0.1954185,0.0
2014-06-05 18:00:00+00:00,0.1051024999999999,0.0,0.0,0.1051024999999999,0.0
2014-06-05 19:00:00+00:00,0.10553733333333319,0.0,0.0160296666666666,0.0895076666666666,0.0
2014-06-05 20:00:00+00:00,0.3244191666666666,0.0,0.1983316666666666,0.1260875,0.0
2014-06-05 21:00:00+00:00,0.1703606666666666,0.0,0.0927565,0.0776041666666666,0.0
2014-06-05 22:00:00+00:00,1.6715936666666669,1.585823166666667,0.0,0.0857705,0.0
2014-06-05 23:00:00+00:00,3.4076435,3.0282545,0.0183753333333333,0.122875,0.2381386666666666
2014-06-06 00:00:00+00:00,3.5639863333333333,3.0524065,0.0,0.1838921666666666,0.3276876666666666
2014-06-06 01:00:00+00:00,0.3303483333333332,0.0321381666666666,0.1670476666666666,0.1311625,0.0
2014-06-06 02:00:00+00:00,0.1220053333333333,0.0,0.0,0.1220053333333333,0.0
